record_id,topic,country,year,count,per_10k_country_output,query_or_oql,source_ids,notes
BTF-314,molecular_farming_all_uses,JP,2015-2025,5,0.032,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""molecular farming"" OR ""molecular pharming"" OR ""plant molecular farming""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 0.03; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 0.64
BTF-315,core_basket,VN,2015-2025,72,4.086,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 4.09; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 1.52
BTF-316,core_basket,TH,2015-2025,315,13.385,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 13.38; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 4.99
BTF-317,core_basket,MY,2015-2025,242,5.378,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 5.38; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 2.00
BTF-318,core_basket,SG,2015-2025,255,10.321,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 10.32; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 3.84
BTF-319,core_basket,ID,2015-2025,388,1.374,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,"country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 1.37; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 0.51; Indonesia total inflated by national-journal indexing, so intensity understated"
BTF-320,core_basket,PH,2015-2025,57,5.579,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 5.58; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 2.08
BTF-321,core_basket,CN,2015-2025,3288,4.527,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 4.53; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 1.69
BTF-322,core_basket,US,2015-2025,3443,4.256,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 4.26; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 1.59
BTF-323,core_basket,KR,2015-2025,696,6.727,"OpenAlex title_and_abstract.search; type article or review; retracted excluded; group_by country; ""cultured meat"" OR ""cultivated meat"" OR ""cell-based meat"" OR ""lab-grown meat"" OR ""single cell protein"" OR ""single-cell protein"" OR ""microbial protein"" OR ""precision fermentation"" OR ""mycoprotein"" OR ""mycelial protein"" OR ""microalgae protein"" OR ""microalgal protein"" OR ""algal protein"" OR ""spirulina protein"" OR ""plant-based meat"" OR ""meat analogue"" OR ""meat analog"" OR ""meat substitute"" OR ""meat alternative"" OR ""textured vegetable protein"" OR ""alternative protein"" OR ""alternative proteins"" OR ""novel protein"" OR ""molecular farming"" OR ""fishmeal replacement"" OR ""fish meal replacement"" OR ""replacing fishmeal"" OR ""replacing fish meal"" OR ""replace fishmeal"" OR ""replace fish meal""",HSC-01,country total over 2015-2025; per 10k of country's 2015-2025 article+review output = 6.73; activity index (share of topic / share of all output; the world denominator includes unaffiliated records so all major countries score above 1: compare countries with each other and not with 1) = 2.51
