series,measure,basis,calendar,period,index_mean,index_min,index_max,n_years,years,source_ids,evidence_label,confidence,demand_evidence_type,notes
"Viet Nam imports from World, HS 3504",CIF value,Viet Nam-reported,Gregorian month,12,1.16,0.84,1.47,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 3504",CIF value,Viet Nam-reported,months from Tet month,-3,1.02,0.67,1.28,4,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 3504",CIF value,Viet Nam-reported,months from Tet month,-2,1.21,0.82,1.47,4,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 3504",CIF value,Viet Nam-reported,months from Tet month,-1,0.87,0.6,1.23,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 3504",CIF value,Viet Nam-reported,months from Tet month,0,0.73,0.4,1.03,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 3504",CIF value,Viet Nam-reported,months from Tet month,1,1.01,0.53,1.4,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 3504",CIF value,Viet Nam-reported,months from Vu Lan month,-3,1.15,1.0,1.3,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 3504",CIF value,Viet Nam-reported,months from Vu Lan month,-2,1.03,0.67,1.65,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 3504",CIF value,Viet Nam-reported,months from Vu Lan month,-1,0.8,0.57,1.06,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 3504",CIF value,Viet Nam-reported,months from Vu Lan month,0,0.91,0.58,1.36,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 3504",CIF value,Viet Nam-reported,months from Vu Lan month,1,1.03,0.83,1.24,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,Gregorian month,1,0.99,0.65,1.59,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,Gregorian month,2,0.53,0.35,0.68,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,Gregorian month,3,1.27,1.09,1.72,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,Gregorian month,4,0.99,0.81,1.15,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,Gregorian month,5,0.97,0.62,1.19,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,Gregorian month,6,1.04,0.67,1.49,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,Gregorian month,7,1.02,0.84,1.2,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,Gregorian month,8,1.01,0.91,1.17,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,Gregorian month,9,1.01,0.74,1.2,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,Gregorian month,10,0.94,0.81,1.03,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,Gregorian month,11,1.04,0.79,1.22,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,Gregorian month,12,1.21,0.96,1.48,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,months from Tet month,-3,1.08,0.97,1.22,4,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,months from Tet month,-2,1.16,0.79,1.48,4,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,months from Tet month,-1,1.17,1.0,1.59,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,months from Tet month,0,0.54,0.35,0.69,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,months from Tet month,1,0.94,0.61,1.19,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,months from Vu Lan month,-3,0.98,0.67,1.19,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,months from Vu Lan month,-2,1.07,0.84,1.49,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,months from Vu Lan month,-1,1.03,0.9,1.2,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,months from Vu Lan month,0,1.06,0.94,1.17,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from China, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,months from Vu Lan month,1,0.96,0.74,1.2,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,Gregorian month,1,0.94,0.65,1.37,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,Gregorian month,2,0.77,0.66,0.85,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,Gregorian month,3,1.16,1.03,1.29,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,Gregorian month,4,0.98,0.9,1.12,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,Gregorian month,5,1.07,0.86,1.26,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,Gregorian month,6,1.11,0.98,1.3,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,Gregorian month,7,1.02,0.9,1.15,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,Gregorian month,8,1.08,0.86,1.6,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,Gregorian month,9,0.92,0.8,1.01,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,Gregorian month,10,0.91,0.86,0.96,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,Gregorian month,11,1.02,0.82,1.33,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,Gregorian month,12,1.01,0.92,1.15,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,months from Tet month,-3,0.92,0.86,0.99,4,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,months from Tet month,-2,1.06,0.82,1.33,4,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
"Viet Nam imports from World, HS 2309.90 (feed control)",CIF value,Viet Nam-reported,months from Tet month,-1,1.04,0.89,1.37,5,2019 to 2023,BRD-06; BRD-07,VN-direct,Medium,revealed,"Index = month value divided by that year monthly mean, averaged over complete years (our calculation). 1.00 = average month."
