reporter,partner,flow,hs_code,hs_label,year,month,value_usd,net_weight_t,unit_value_usd_per_kg,weight_estimated,lunar_calendar_note,source_ids,evidence_label,confidence,demand_evidence_type,notes
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2022,9,406358,71.3,5.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2022,10,539050,94.5,5.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2022,11,430838,75.6,5.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2022,12,809205,141.9,5.7,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2023,1,332415,56.4,5.9,yes,Tet month (lunar 1/1 on 2023-01-22),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2023,2,390205,66.2,5.9,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2023,3,661630,112.2,5.9,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2023,4,673425,114.2,5.9,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2023,5,926996,157.2,5.9,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2023,6,541051,91.8,5.9,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2023,7,698124,118.4,5.9,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2023,8,1297790,220.1,5.9,yes,Vu Lan month (lunar 7/15 on 2023-08-30),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2023,9,824571,139.9,5.9,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2023,10,652781,110.7,5.9,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2023,11,1065983,180.8,5.9,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,210610,protein concentrates and textured protein (2106.10),2023,12,1080550,183.3,5.9,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2019,1,14347725,9518.5,1.51,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2019,2,3154822,2093.0,1.51,yes,Tet month (lunar 1/1 on 2019-02-05),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2019,3,10348170,6865.2,1.51,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2019,4,8055194,5344.0,1.51,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2019,5,10685644,7089.0,1.51,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2019,6,9188075,6095.5,1.51,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2019,7,9445302,6266.2,1.51,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2019,8,8461744,5613.7,1.51,yes,Vu Lan month (lunar 7/15 on 2019-08-15),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2019,9,8155037,5410.2,1.51,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2019,10,8757686,5810.0,1.51,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2019,11,7152970,4745.4,1.51,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2019,12,10393548,6895.3,1.51,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2020,1,7083647,4398.9,1.61,yes,Tet month (lunar 1/1 on 2020-01-25),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2020,2,7421594,4608.7,1.61,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2020,3,18803545,11676.8,1.61,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2020,4,12598377,7823.5,1.61,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2020,5,6820996,4235.8,1.61,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2020,6,7276125,4518.4,1.61,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2020,7,9141366,5676.7,1.61,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2020,8,9938658,6171.8,1.61,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2020,9,12819269,7960.7,1.61,yes,Vu Lan month (lunar 7/15 on 2020-09-02),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2020,10,10454986,6492.5,1.61,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2020,11,13384334,8311.6,1.61,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2020,12,15374333,9547.3,1.61,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2021,1,13615603,7555.0,1.8,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2021,2,5653972,3137.3,1.8,yes,Tet month (lunar 1/1 on 2021-02-12),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2021,3,15707855,8715.9,1.8,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2021,4,10710323,5942.9,1.8,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2021,5,11090387,6153.8,1.8,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2021,6,12031666,6676.1,1.8,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2021,7,15752623,8740.7,1.8,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2021,8,15405190,8548.0,1.8,yes,Vu Lan month (lunar 7/15 on 2021-08-22),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2021,9,13272087,7364.4,1.8,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2021,10,10660213,5915.1,1.8,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2021,11,14370464,7973.8,1.8,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2021,12,19513852,10827.8,1.8,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2022,1,14677255,7460.4,1.97,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2022,2,8655412,4399.5,1.97,yes,Tet month (lunar 1/1 on 2022-02-01),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2022,3,16025731,8145.8,1.97,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2022,4,16397338,8334.7,1.97,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2022,5,15431014,7843.6,1.97,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2022,6,21854950,11108.8,1.97,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2022,7,13258215,6739.1,1.97,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2022,8,14662607,7453.0,1.97,yes,Vu Lan month (lunar 7/15 on 2022-08-12),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2022,9,10913127,5547.1,1.97,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2022,10,15192266,7722.2,1.97,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2022,11,13890676,7060.6,1.97,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2022,12,15405984,7830.8,1.97,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2023,1,9680444,5174.3,1.87,yes,Tet month (lunar 1/1 on 2023-01-22),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2023,2,8548834,4569.4,1.87,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2023,3,16479120,8808.3,1.87,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2023,4,13451627,7190.0,1.87,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2023,5,16155044,8635.0,1.87,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2023,6,15368639,8214.7,1.87,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2023,7,15365625,8213.1,1.87,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2023,8,14355089,7673.0,1.87,yes,Vu Lan month (lunar 7/15 on 2023-08-30),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2023,9,16768100,8962.7,1.87,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2023,10,12726761,6802.6,1.87,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2023,11,16012312,8558.8,1.87,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,230990,"animal feed preparations (2309.90), feed control",2023,12,13470519,7200.1,1.87,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,350400,protein substances incl. soy isolate (3504),2019,1,283230,48.0,5.91,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,350400,protein substances incl. soy isolate (3504),2019,2,118698,20.1,5.91,yes,Tet month (lunar 1/1 on 2019-02-05),BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
Viet Nam,China,import,350400,protein substances incl. soy isolate (3504),2019,3,285474,48.3,5.91,yes,,BRD-06,VN-direct,Medium,revealed,Viet Nam-reported CIF imports; quantities flagged as estimated
